steering,left_speed,right_speed
0,0,0
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,20,20
0,20,20
0,20,20
0,20,20
0,20,20
0,20,20
0,20,20
0,20,20
0,10,10
0,10,10
0,20,20
0,20,20
0,20,20
0,20,20
0,20,20
0,20,20
0,20,20
0,20,20
0,20,20
-1,20,20
-1,20,20
-1,20,20
0,20,20
0,20,20
0,20,20
0,20,20
0,20,20
0,20,20
0,20,20
0,10,10
0,10,10
0,10,10
1,10,10
1,10,10
1,10,10
1,10,10
1,10,10
1,10,10
1,10,10
2,10,10
2,10,10
2,10,10
1,10,10
1,10,10
1,10,10
1,10,10
1,10,10
1,20,20
1,20,20
1,20,20
1,20,20
1,20,20
1,20,20
1,20,20
