steering,left_speed,right_speed
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
0,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
-1,10,10
