steering,left_speed,right_speed
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,-10,-10
0,-10,-10
0,-10,-10
0,-10,-10
0,-10,-10
0,-10,-10
0,-10,-10
0,-10,-10
0,-10,-10
0,-10,-10
0,-10,-10
0,-10,-10
0,-10,-10
0,-10,-10
0,-10,-10
0,-10,-10
0,-10,-10
0,-10,-10
0,-10,-10
0,-10,-10
0,-10,-10
0,-20,-20
0,-20,-20
0,-20,-20
0,-20,-20
0,-20,-20
0,-20,-20
0,-20,-20
0,-20,-20
0,-20,-20
0,-30,-30
0,-30,-30
0,-30,-30
0,-30,-30
0,-30,-30
0,-30,-30
0,-30,-30
0,-30,-30
0,-30,-30
0,-30,-30
0,-30,-30
0,-30,-30
0,-30,-30
0,-30,-30
0,-30,-30
0,-30,-30
0,-30,-30
0,-30,-30
0,-30,-30
0,-30,-30
0,-30,-30
1,-30,-30
1,-30,-30
1,-30,-30
1,-30,-30
1,-30,-30
1,-30,-30
1,-30,-30
1,-30,-30
1,-30,-30
1,-30,-30
1,-30,-30
1,-30,-30
1,-30,-30
1,-30,-30
1,-30,-30
1,-30,-30
2,-30,-30
2,-30,-30
2,-30,-30
2,-30,-30
2,-30,-30
2,-30,-30
2,-30,-30
2,-30,-30
2,-30,-30
2,-30,-30
2,-30,-30
2,-30,-30
2,-30,-30
3,-30,-30
3,-30,-30
3,-30,-30
3,-30,-30
3,-30,-30
3,-30,-30
3,-30,-30
3,-30,-30
3,-30,-30
3,-30,-30
3,-30,-30
3,-30,-30
3,-40,-40
3,-40,-40
3,-40,-40
3,-40,-40
3,-40,-40
3,-40,-40
3,-40,-40
3,-40,-40
3,-40,-40
3,-40,-40
3,-40,-40
3,-40,-40
3,-40,-40
3,-40,-40
3,-40,-40
3,-40,-40
3,-40,-40
3,-40,-40
3,-40,-40
3,-40,-40
3,-40,-40
